Plot,Area_m2,Border_length,Lenght,Width,Border Index,GSCI,PFD,FD,FDI,Asymmetry,Elliptic_Fit,Density,Radius_of_largest enclosed ellipse,Rectangular fit,LengthWidt,Radius_of_smallest enclosed ellipse,Shape_index,Compactnes,Roundness,Number_of_pixel
14,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
14,0.14,2.80,4.95,8.00,0.11,2.11,-1.05,0.36,0.24,0.54,0.29,1.26,1.36,0.68,1.75,0.56,1.87,2.00,0.81,14.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.04,0.80,2.00,4.00,0.07,1.13,0.14,1.00,0.92,0.00,1.00,1.10,1.00,1.00,1.00,1.00,1.00,1.00,0.00,4.00
14,0.05,1.20,2.59,3.71,0.10,1.51,-0.12,0.80,0.72,0.38,1.00,1.08,1.00,0.79,1.35,0.91,1.34,1.54,0.09,5.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.74,0.20,1.02,1.03,0.67,2.00,0.75,1.34,1.60,0.28,5.00
14,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.04,0.80,2.00,4.00,0.07,1.13,0.14,1.00,0.92,0.00,1.00,1.10,1.00,1.00,1.00,1.00,1.00,1.00,0.00,4.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
14,0.04,1.00,2.45,2.67,0.10,1.41,0.00,0.86,0.79,0.60,1.00,0.99,1.00,0.75,1.50,0.83,1.25,1.50,0.17,4.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.74,0.20,1.02,1.03,0.67,2.00,0.75,1.34,1.60,0.28,5.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.05,1.20,3.16,2.50,0.11,1.51,-0.12,0.80,0.72,0.74,0.20,1.02,1.03,0.67,2.00,0.75,1.34,1.60,0.28,5.00
14,0.15,2.00,4.10,13.38,0.06,1.46,-0.73,0.73,0.60,0.08,0.60,1.44,1.18,0.84,1.12,0.88,1.29,1.56,0.30,15.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.37,3.40,6.67,30.73,0.05,1.58,-2.46,0.33,0.08,0.34,0.46,1.62,1.31,0.84,1.20,0.65,1.40,1.56,0.66,37.00
14,0.06,1.20,2.45,6.00,0.07,1.38,-0.13,0.86,0.77,0.53,0.67,1.14,1.11,0.73,1.00,0.84,1.22,1.50,0.27,6.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.06,1.20,3.46,3.00,0.09,1.38,-0.13,0.86,0.77,0.67,1.00,1.10,1.00,0.80,2.00,0.80,1.22,1.33,0.20,6.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.57,5.80,11.24,25.73,0.08,2.17,-6.25,-1.32,-1.75,0.71,0.51,1.41,1.58,0.71,2.22,0.43,1.92,2.14,1.15,57.00
14,0.09,1.40,3.46,6.75,0.07,1.32,-0.28,0.87,0.77,0.17,0.78,1.31,1.00,0.84,1.33,0.87,1.17,1.33,0.14,9.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.12,2.20,4.24,8.00,0.09,1.79,-0.74,0.56,0.45,0.16,0.33,1.25,1.33,0.67,1.50,0.70,1.59,2.00,0.64,12.00
14,0.09,1.40,3.46,6.75,0.07,1.32,-0.28,0.87,0.77,0.17,0.78,1.31,1.00,0.84,1.33,0.87,1.17,1.33,0.14,9.00
14,0.12,2.00,5.27,5.19,0.10,1.63,-0.65,0.65,0.54,0.77,0.83,1.20,1.11,0.81,2.31,0.85,1.44,1.58,0.26,12.00
14,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,2.05,13.40,21.82,88.29,0.06,2.64,7.23,3.37,3.70,0.81,0.43,1.43,1.85,0.69,2.32,0.51,2.34,2.50,1.34,205.00
14,0.38,3.20,7.96,22.80,0.05,1.46,-2.40,0.46,0.21,0.45,0.63,1.63,1.17,0.76,1.67,0.70,1.30,1.58,0.47,38.00
14,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
14,0.34,4.00,6.93,24.07,0.06,1.94,-2.57,0.00,-0.22,0.50,0.47,1.50,1.44,0.72,1.41,0.68,1.71,2.07,0.75,34.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.07,1.40,3.69,3.60,0.10,1.49,-0.25,0.79,0.70,0.66,1.00,1.15,1.00,0.80,1.94,1.00,1.32,1.55,0.00,7.00
14,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
14,0.15,2.00,5.92,6.43,0.08,1.46,-0.73,0.73,0.60,0.71,0.73,1.32,1.22,0.80,2.33,0.76,1.29,1.40,0.46,15.00
14,0.15,2.60,5.81,6.67,0.10,1.89,-1.01,0.45,0.33,0.83,0.33,1.05,1.61,0.63,2.25,0.56,1.68,2.40,1.06,15.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.04,0.80,2.00,4.00,0.07,1.13,0.14,1.00,0.92,0.00,1.00,1.10,1.00,1.00,1.00,1.00,1.00,1.00,0.00,4.00
14,0.13,2.40,6.24,4.35,0.11,1.88,-0.86,0.50,0.38,0.88,0.38,1.06,1.06,0.75,2.99,0.71,1.66,1.73,0.35,13.00
14,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
14,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.55,4.00,9.94,30.62,0.05,1.52,-4.64,0.00,-0.40,0.61,0.78,1.66,1.16,0.86,1.80,0.75,1.35,1.55,0.41,55.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.25,2.40,5.92,17.86,0.05,1.35,-1.26,0.74,0.56,0.39,0.84,1.60,1.02,0.82,1.40,0.90,1.20,1.40,0.12,25.00
14,0.57,5.80,13.26,18.47,0.09,2.17,-6.25,-1.32,-1.75,0.88,0.37,1.17,1.51,0.71,3.09,0.24,1.92,1.94,1.27,57.00
14,0.10,2.00,5.72,3.06,0.11,1.78,-0.60,0.60,0.50,0.90,0.60,1.00,1.09,0.75,3.27,0.79,1.58,1.64,0.31,10.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
14,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.66,6.20,8.83,55.85,0.05,2.15,-8.78,-2.11,-2.69,0.54,0.24,1.47,1.73,0.62,1.18,0.52,1.91,2.17,1.21,66.00
15,0.71,5.80,14.15,25.19,0.07,1.94,-10.27,-2.17,-2.88,0.86,0.66,1.39,1.19,0.81,2.82,0.51,1.72,1.68,0.68,71.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.12,2.00,5.15,5.43,0.09,1.63,-0.65,0.65,0.54,0.75,0.67,1.23,1.05,0.80,2.21,0.99,1.44,1.63,0.06,12.00
15,0.09,1.40,3.46,6.75,0.07,1.32,-0.28,0.87,0.77,0.54,0.56,1.27,1.06,0.79,1.33,0.81,1.17,1.33,0.25,9.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.54,7.20,11.54,21.90,0.11,2.76,-6.41,-1.91,-2.30,0.85,0.07,1.10,1.64,0.52,2.47,0.17,2.45,2.51,1.47,54.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.19,3.00,5.77,10.85,0.09,1.94,-1.32,0.35,0.20,0.71,0.37,1.25,1.31,0.69,1.75,0.51,1.72,1.94,0.80,19.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,6.17,36.20,39.71,241.43,0.06,4.11,3.94,2.42,2.55,0.82,0.09,1.23,2.10,0.54,2.56,0.04,3.64,3.02,2.05,617.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.10,1.40,3.65,7.50,0.06,1.25,-0.29,0.91,0.81,0.41,1.00,1.35,1.00,0.86,1.33,0.97,1.11,1.20,0.03,10.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.09,1.60,4.53,3.95,0.09,1.50,-0.39,0.76,0.66,0.75,1.00,1.17,1.00,0.82,2.28,0.99,1.33,1.46,0.01,9.00
15,0.06,1.40,3.96,2.29,0.11,1.61,-0.24,0.75,0.66,0.83,1.00,1.00,1.00,0.73,2.62,0.98,1.43,1.66,0.02,6.00
15,0.07,1.20,2.65,7.00,0.06,1.28,-0.14,0.91,0.81,0.07,1.00,1.26,1.00,0.83,1.00,1.00,1.13,1.29,0.00,7.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.17,2.20,5.05,11.33,0.07,1.51,-0.89,0.67,0.54,0.44,0.65,1.41,1.10,0.81,1.50,0.53,1.33,1.41,0.57,17.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.04,0.80,2.00,4.00,0.07,1.13,0.14,1.00,0.92,0.00,1.00,1.10,1.00,1.00,1.00,1.00,1.00,1.00,0.00,4.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.23,3.40,5.66,16.50,0.08,2.00,-1.67,0.22,0.06,0.51,0.48,1.34,1.47,0.68,1.39,0.30,1.77,2.10,1.17,23.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.07,1.60,4.18,2.80,0.11,1.71,-0.35,0.69,0.60,0.69,1.00,1.08,1.00,0.74,2.50,0.45,1.51,1.43,0.55,7.00
15,0.08,1.40,3.27,6.00,0.08,1.40,-0.27,0.83,0.74,0.04,1.00,1.25,1.00,0.77,1.33,0.83,1.24,1.50,0.17,8.00
15,0.75,8.80,11.43,43.04,0.08,2.87,-15.12,-5.48,-6.32,0.65,0.36,1.43,1.62,0.68,1.74,0.21,2.54,2.53,1.40,75.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.99,8.40,14.18,48.72,0.07,2.38,-423.51,-147.64,-171.68,0.75,0.19,1.31,1.62,0.55,2.03,0.03,2.11,2.40,1.59,99.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.09,1.60,4.12,4.78,0.09,1.50,-0.39,0.76,0.66,0.67,0.78,1.19,1.06,0.81,1.88,0.83,1.33,1.59,0.23,9.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.08,1.60,4.90,2.67,0.11,1.60,-0.37,0.73,0.63,0.84,0.50,1.05,1.07,0.73,3.00,0.73,1.41,1.50,0.34,8.00
15,0.09,1.60,4.53,3.95,0.09,1.50,-0.39,0.76,0.66,0.75,1.00,1.17,1.00,0.82,2.28,0.99,1.33,1.46,0.01,9.00
15,0.04,1.00,4.00,1.00,0.10,1.41,0.00,0.86,0.79,0.88,1.00,0.91,1.00,1.00,4.00,1.00,1.25,1.00,0.00,4.00
15,0.06,1.40,3.58,2.81,0.11,1.61,-0.24,0.75,0.66,0.73,0.67,1.04,1.04,0.75,2.13,0.81,1.43,1.66,0.23,6.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.06,1.40,3.58,2.81,0.11,1.61,-0.24,0.75,0.66,0.73,0.67,1.04,1.04,0.75,2.13,0.81,1.43,1.66,0.23,6.00
15,0.21,2.60,4.58,21.00,0.05,1.60,-1.22,0.55,0.40,0.50,0.52,1.43,1.56,0.77,1.00,0.66,1.42,1.71,0.90,21.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,4.83,30.00,31.08,241.50,0.06,3.85,4.32,2.56,2.71,0.66,0.33,1.51,1.86,0.64,2.00,0.08,3.41,3.25,1.79,483.00
15,0.48,4.00,9.07,28.00,0.05,1.63,-3.78,0.00,-0.33,0.64,0.58,1.54,1.41,0.78,1.71,0.54,1.44,1.75,0.87,48.00
15,0.05,1.00,2.74,3.33,0.08,1.26,0.00,0.93,0.84,0.42,1.00,1.13,1.00,0.86,1.50,0.97,1.12,1.20,0.03,5.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.20,2.20,4.90,16.67,0.05,1.39,-0.98,0.74,0.59,0.38,0.80,1.52,1.16,0.84,1.20,0.89,1.23,1.50,0.27,20.00
15,0.09,1.60,5.20,3.00,0.10,1.50,-0.39,0.76,0.66,0.77,1.00,1.15,1.00,0.81,3.00,0.89,1.33,1.33,0.11,9.00
15,0.10,2.20,6.32,2.50,0.12,1.96,-0.68,0.52,0.41,0.92,0.40,0.92,1.29,0.70,4.00,0.90,1.74,1.60,0.39,10.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.25,2.20,5.48,20.83,0.04,1.24,-1.14,0.86,0.69,0.27,0.92,1.63,1.08,0.88,1.20,0.95,1.10,1.20,0.13,25.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
15,0.08,1.40,3.27,6.00,0.08,1.40,-0.27,0.83,0.74,0.52,0.50,1.22,1.17,0.83,1.33,1.00,1.24,1.50,0.17,8.00
15,0.05,1.20,2.24,5.00,0.08,1.51,-0.12,0.80,0.72,0.50,0.20,1.02,1.21,0.69,1.00,0.45,1.34,1.80,0.76,5.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.12,1.80,4.11,8.51,0.07,1.47,-0.55,0.75,0.64,0.39,1.00,1.39,1.00,0.87,1.41,1.00,1.30,1.36,0.00,12.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.08,1.20,4.00,4.00,0.08,1.20,-0.14,0.95,0.86,0.60,1.00,1.23,1.00,1.00,2.00,1.00,1.06,1.00,0.00,8.00
15,0.14,2.20,4.58,9.33,0.08,1.66,-0.80,0.61,0.49,0.61,0.43,1.30,1.43,0.75,1.50,0.75,1.47,1.71,0.68,14.00
15,0.02,0.60,2.00,1.00,0.10,1.20,0.26,0.97,0.91,0.60,1.00,0.86,1.00,1.00,2.00,1.00,1.06,1.00,0.00,2.00
15,0.03,0.80,3.00,1.00,0.10,1.30,0.13,0.92,0.85,0.80,1.00,0.91,1.00,1.00,3.00,1.00,1.15,1.00,0.00,3.00
15,0.04,1.00,2.64,2.29,0.10,1.41,0.00,0.86,0.79,0.61,1.00,1.02,1.00,0.77,1.74,1.00,1.25,1.49,0.00,4.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,3.06,18.60,24.74,153.00,0.05,3.00,5.23,2.75,2.96,0.77,0.33,1.49,1.69,0.66,2.00,0.29,2.66,2.61,1.40,306.00
15,0.03,0.80,1.73,3.00,0.08,1.30,0.13,0.92,0.85,0.37,1.00,0.97,1.00,0.80,1.00,0.96,1.15,1.33,0.04,3.00
15,0.90,9.00,11.33,63.06,0.06,2.68,-41.71,-15.39,-17.69,0.27,0.44,1.67,1.64,0.71,1.43,0.35,2.37,1.92,1.28,90.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
15,0.06,1.40,3.87,2.40,0.11,1.61,-0.24,0.75,0.66,0.83,0.33,0.99,1.13,0.68,2.50,0.77,1.43,1.67,0.37,6.00
15,0.01,0.40,1.00,1.00,0.10,1.13,0.40,1.00,0.95,0.01,1.00,0.71,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00
